movieId,Title,bag_of_words
1870,"Dancer, Texas Pop. 81",breckinmeyer peterfacinelli eddiemills ethanembry timmccanlies C o m e d y   D r a m a
3831,Saving Grace,brendablethyn craigferguson martinclunes tchékykaryo nigelcole C o m e d y
754,Gold Diggers: The Secret of Bear Mountain,christinaricci annachlumsky pollydraper briankerwin kevinjamesdobson A d v e n t u r e   C h i l d r e n
453,For Love or Money,michaelj.fox gabrielleanwar anthonyhiggins michaeltucker barrysonnenfeld C o m e d y   R o m a n c e
110730,Transcendence,johnnydepp rebeccahall paulbettany cillianmurphy wallypfister D r a m a   S c i - F i   I M A X
48326,All the King's Men,seanpenn judelaw anthonyhopkins katewinslet stevenzaillian D r a m a
98056,Amour,jean-louistrintignant emmanuelleriva isabellehuppert alexandretharaud michaelhaneke D r a m a   R o m a n c e
6966,Darkman,liamneeson francesmcdormand colinfriels larrydrake samraimi A c t i o n   C r i m e   F a n t a s y   S c i - F i   T h r i l l e r
4815,Hearts in Atlantis,anthonyhopkins antonyelchin hopedavis mikaboorem scotthicks D r a m a
55286,Things We Lost in the Fire,halleberry beniciodeltoro davidduchovny alexisllewellyn susannebier D r a m a   R o m a n c e
213,Burnt by the Sun,olegmenshikov nikitamikhalkov ingeborgadapkunaite nadezhdamikhalkova nikitamikhalkov D r a m a
574,Spanking the Monkey,jeremydavies elizabethnewett benjaminhendrickson albertawatson davido.russell C o m e d y   D r a m a
1187,Passion Fish,marymcdonnell angelabassett lenorebanks willmahoney johnsayles D r a m a
64030,Transporter 3,jasonstatham natalyarudakova françoisberléand robertknepper oliviermegaton A c t i o n   A d v e n t u r e   C r i m e   T h r i l l e r
32213,Cube Zero,zacharybennett davidhuband stephaniemoore martinroach erniebarbarash H o r r o r   M y s t e r y   S c i - F i   T h r i l l e r
4372,Crazy/Beautiful,kirstendunst jayhernandez brucedavison hermanosorio johnstockwell D r a m a   R o m a n c e
101025,Jack the Giant Slayer,nicholashoult eleanortomlinson ewanmcgregor stanleytucci bryansinger A d v e n t u r e   F a n t a s y   I M A X
5809,Femme Fatale,rebeccaromijn antoniobanderas petercoyote eriqebouaney briandepalma C r i m e   T h r i l l e r
7255,Win a Date with Tad Hamilton!,katebosworth tophergrace joshduhamel nathanlane robertluketic C o m e d y   R o m a n c e
72094,"Maradona, the Hand of God",marcoleonardi juanleyrado julietadíaz rolyserrano marcorisi D r a m a
1054,Get on the Bus,richardbelzer de'aundrebonds andrebraugher thomasjeffersonbyrd spikelee D r a m a
803,Walking and Talking,amybraverman mirandarhyne catherinekeener anneheche nicoleholofcener C o m e d y   D r a m a   R o m a n c e
89840,Killer Elite,jasonstatham cliveowen robertdeniro dominicpurcell garymckendry A c t i o n   T h r i l l e r
6978,Slacker,richardlinklater rudybasquez jeancaffeine janhockey richardlinklater C o m e d y   D r a m a
83525,Outrage,tammybaldwin waynebarrett elizabethbirch chrisbull kirbydick C r i m e   D r a m a
499,Mr. Wonderful,mattdillon annabellasciorra mary-louiseparker williamhurt anthonyminghella C o m e d y   R o m a n c e
808,Alaska,thorabirch vincentkartheiser dirkbenedict charltonheston fraserc.heston A d v e n t u r e   C h i l d r e n
101106,Sound City,vinnyappice joebarresi brianbell frankblack davegrohl D o c u m e n t a r y
31435,Rory O'Shea Was Here,stevenrobertson alanking brendafricker ruthmccabe damieno'donnell D r a m a
6557,Born to Be Wild,morganfreeman birutegaldikas daphnesheldrick davidlickley A d v e n t u r e   C h i l d r e n   C o m e d y   D r a m a
1567,The Last Time I Committed Suicide,thomasjane keanureeves adrienbrody johndoe stephenkay D r a m a
57949,"Welcome Home, Roscoe Jenkins",martinlawrence jamesearljones margaretavery joybryant malcolmd.lee C o m e d y
5287,"After Dark, My Sweet",jasonpatric rockygiordani rachelward brucedern jamesfoley C r i m e   D r a m a   M y s t e r y
47640,Beerfest,m.c.gainey paulsoter erikstolhanske clorisleachman jaychandrasekhar C o m e d y
87483,Mr. Popper's Penguins,jimcarrey carlagugino angelalansbury ophelialovibond markwaters C o m e d y
47200,Crank,"jasonstatham amysmart josepablocantillo efrenramirez markneveldine,briantaylor A c t i o n   T h r i l l e r"
151639,The Boy,laurencohan rupertevans jamesrussell jimnorton williambrentbell H o r r o r   T h r i l l e r
27020,Gia,angelinajolie elizabethmitchell ericmichaelcole kylietravis michaelcristofer D r a m a   R o m a n c e
726,Last Dance,sharonstone robmorrow randyquaid petergallagher bruceberesford D r a m a
3495,Roadside Prophets,johndoe davidanthonymarshall judyththurman biffyeager abbewool C o m e d y   D r a m a
4644,Bread and Tulips,liciamaglietta brunoganz giuseppebattiston antoniocatania silviosoldini C o m e d y   D r a m a   R o m a n c e
160563,The Legend of Tarzan,alexanderskarsgård roryj.saper christianstevens christophwaltz davidyates A c t i o n   A d v e n t u r e
70728,Bronson,tomhardy kellyadams luingandrews katybarker nicolaswindingrefn A c t i o n   C o m e d y   D r a m a   T h r i l l e r
132796,San Andreas,dwaynejohnson carlagugino alexandradaddario ioangruffudd bradpeyton A c t i o n   D r a m a   T h r i l l e r
202,Total Eclipse,leonardodicaprio davidthewlis romanebohringer dominiqueblanc agnieszkaholland D r a m a   R o m a n c e
3035,Mister Roberts,"henryfonda jamescagney williampowell jacklemmon johnford,mervynleroy,joshualogan C o m e d y   D r a m a   W a r"
3327,Beyond the Mat,barryw.blaustein vincemcmahon jimross jimbell barryw.blaustein D o c u m e n t a r y
3262,Twin Peaks: Fire Walk with Me,sheryllee raywise mädchenamick danaashbrook davidlynch C r i m e   D r a m a   M y s t e r y   T h r i l l e r
5788,All or Nothing,alisongarland jeanainslie timothyspall badiuzzaman mikeleigh D r a m a
1816,Two Girls and a Guy,natashagregsonwagner heathergraham angeldavid frederiquevanderwal jamestoback C o m e d y   D r a m a
51694,Starter for 10,josephfriend jamesgaddas catherinetate markgatiss tomvaughan D r a m a   R o m a n c e
4749,3 Ninjas Kick Back,victorwong maxelliottslade seanfox j.evanbonifant charlest.kanganis A c t i o n   C h i l d r e n   C o m e d y
5628,Wasabi,jeanreno ryôkohirosue michelmuller carolebouquet gérardkrawczyk A c t i o n   C o m e d y   C r i m e   D r a m a   T h r i l l e r
77307,Dogtooth,christosstergioglou michelevalley angelikipapoulia hristospassalis yorgoslanthimos D r a m a
1849,Prince Valiant,jamesmason janetleigh robertwagner debrapaget henryhathaway A d v e n t u r e
96160,33 Postcards,guypearce zhulin claudiakarvan elainejin paulinechan D r a m a
114795,Dracula Untold,lukeevans sarahgadon dominiccooper artparkinson garyshore A c t i o n   D r a m a   F a n t a s y
68959,Fullmetal Alchemist the Movie: Conqueror of Shamballa,vicmignogna aarondismuke jasonliebrecht kellymanison seijimizushima A c t i o n   A d v e n t u r e   A n i m a t i o n   D r a m a
90439,Margin Call,kevinspacey paulbettany jeremyirons zacharyquinto j.c.chandor D r a m a   T h r i l l e r
68522,Earth,"anggun jamesearljones patrickstewart ulrichtukur alastairfothergill,marklinfield D o c u m e n t a r y"
47518,Accepted,justinlong jonahhill adamherschman columbusshort stevepink C o m e d y
27434,Darkness,annapaquin lenaolin iainglen giancarlogiannini jaumebalagueró H o r r o r   M y s t e r y
568,Bhaji on the Beach,kimvithana jimmiharkishin saritakhajuria akbarkurtha gurinderchadha C o m e d y   D r a m a
759,Maya Lin: A Strong Clear Vision,mayalin freidaleemock D o c u m e n t a r y
3235,Where the Buffalo Roam,peterboyle billmurray brunokirby reneauberjonois artlinson C o m e d y
65188,Dear Zachary: A Letter to a Son About His Father,kurtkuenne andrewbagby davidbagby kathleenbagby kurtkuenne D o c u m e n t a r y
8493,Memphis Belle,matthewmodine ericstoltz tatedonovan d.b.sweeney michaelcaton-jones A c t i o n   D r a m a   W a r
102684,Only God Forgives,ryangosling kristinscottthomas vithayapansringarm gordonbrown nicolaswindingrefn D r a m a   T h r i l l e r
2492,20 Dates,mylesberkowitz elisabethwagner richardarlook tiacarrere mylesberkowitz C o m e d y   R o m a n c e
59392,Stargate: The Ark of Truth,benbrowder amandatapping christopherjudge michaelshanks robertc.cooper A c t i o n   F a n t a s y   S c i - F i
1901,Dear Jesse,nathana.barbour karenbrown patsyclarke halcrowther timkirkman D o c u m e n t a r y
6806,Time and Tide,nicholastse wubai candylo cathytsui harktsui A c t i o n   C r i m e   T h r i l l e r
139642,Southpaw,jakegyllenhaal rachelmcadams forestwhitaker oonalaurence antoinefuqua A c t i o n   D r a m a
6247,Women in Love,alanbates oliverreed glendajackson jennielinden kenrussell D r a m a   R o m a n c e
4231,Someone Like You,tonyoller scouttaylor-compton lucastill jasontrost C o m e d y   R o m a n c e
4732,Bubble Boy,jakegyllenhaal swoosiekurtz marleyshelton dannytrejo blairhayes C o m e d y
5346,Wild Orchid,mickeyrourke jacquelinebisset carréotis assumptaserna zalmanking D r a m a   R o m a n c e
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",freda.leuchterjr. robertjanvanpelt davidirving carolineleuchter errolmorris D o c u m e n t a r y
99112,Jack Reacher,tomcruise rosamundpike richardjenkins davidoyelowo christophermcquarrie A c t i o n   C r i m e   T h r i l l e r
135436,The Secret Life of Pets,"louisc.k. ericstonestreet kevinhart jennyslate chrisrenaud,yarrowcheney(co-director) A n i m a t i o n   C o m e d y"
63131,Role Models,seannwilliamscott paulrudd christophermintz-plasse bobb'ej.thompson davidwain C o m e d y
8908,Ladder 49,joaquinphoenix johntravolta jacindabarrett robertpatrick jayrussell A c t i o n   D r a m a   T h r i l l e r
424,Blue Chips,nicknolte marymcdonnell j.t.walsh edo'neill williamfriedkin D r a m a
90249,Real Steel,hughjackman dakotagoyo evangelinelilly anthonymackie shawnlevy A c t i o n   D r a m a   S c i - F i   I M A X
62437,W.,joshbrolin colinhanks tobyjones dennisboutsikaris oliverstone D r a m a
8147,Charly,cliffrobertson clairebloom liliaskala leonjanney ralphnelson D r a m a   S c i - F i
7976,Ken Park,"adamchubbuck jamesbullard sethgray eddiedaniels larryclark,edwardlachman D r a m a"
69464,Angels of the Universe,ingvareggertsigurðsson baltasarkormákur hilmirsnærguðnason björnjörundurfriðbjörnsson friðrikþórfriðriksson D r a m a
105869,Kill Your Darlings,danielradcliffe danedehaan michaelc.hall jackhuston johnkrokidas C r i m e   D r a m a   R o m a n c e   T h r i l l e r
4228,Heartbreakers,sigourneyweaver jenniferlovehewitt rayliotta jasonlee davidmirkin C o m e d y   C r i m e   R o m a n c e
59026,99 francs,jeandujardin jocelynquivrin patrickmille vahinagiocante jankounen C o m e d y
1755,Shooting Fish,rowenacooper scottcharles antoniacorrigan mylesanderson stefanschwartz C o m e d y   R o m a n c e
5051,Italian for Beginners,andersw.berthelsen anettestøvelbæk anneleonorajørgensen petergantzler lonescherfig C o m e d y   D r a m a   R o m a n c e
6017,Divine Intervention,eliasuleiman manalkhader georgeibrahim amerdaher eliasuleiman C o m e d y   D r a m a   R o m a n c e   W a r
95311,Presto,dougsweetland dougsweetland A n i m a t i o n   C h i l d r e n   C o m e d y   F a n t a s y
2314,Beloved,yadabeener emilpinnock calenjohnson oprahwinfrey jonathandemme D r a m a
6216,Nowhere in Africa,julianeköhler merabninidze sidedeonyulo matthiashabich carolinelink D r a m a
2434,Down in the Delta,alfrewoodard alfreemanjr. maryalice estherrolle mayaangelou D r a m a
94896,Bernie,jackblack shirleymaclaine matthewmcconaughey bradycoleman richardlinklater C o m e d y   C r i m e   D r a m a
2596,SLC Punk!,matthewlillard michaela.goorjian annabethgish jenniferlien jamesmerendino C o m e d y   D r a m a
33487,Samaritan Girl,eollee ji-minkwak yeo-reumhan hyun-minkwon ki-dukkim D r a m a
37240,Why We Fight,kenadelman johnashcroft osamabinladen georgebush eugenejarecki D o c u m e n t a r y
133645,Carol,cateblanchett rooneymara kylechandler sarahpaulson toddhaynes D r a m a   R o m a n c e
68659,Fanboys,samhuntington chrismarquette danfogler jaybaruchel kylenewman A d v e n t u r e   C o m e d y   D r a m a
164809,Two-Legged Horse,ziyamirzamohamad haronahad gol-ghotai khojehnader samiramakhmalbaf D r a m a
98243,Rise of the Guardians,chrispine alecbaldwin judelaw islafisher peterramsey A d v e n t u r e   A n i m a t i o n   C h i l d r e n   F a n t a s y   I M A X
42734,Hoodwinked!,"annehathaway glennclose jimbelushi patrickwarburton coryedwards,toddedwards(co-director),tonyleech(co-director) A n i m a t i o n   C h i l d r e n   C o m e d y"
55100,I Could Never Be Your Woman,michellepfeiffer paulrudd saoirseronan staceydash amyheckerling C o m e d y   R o m a n c e
158972,Toni Erdmann,sandrahüller petersimonischek michaelwittenborn thomasloibl marenade D r a m a
3323,Chain of Fools,"stevezahn salmahayek jeffgoldblum elijahwood pontuslöwenhielm,patrickvonkrusenstjerna C o m e d y   C r i m e"
168418,The Boss Baby,alecbaldwin stevebuscemi jimmykimmel lisakudrow tommcgrath A n i m a t i o n   C h i l d r e n   C o m e d y
160299,Miami Magma,annaadair staceyasaro cleavantderricks josephdiaz todorchapkanov A c t i o n   S c i - F i
47642,How to Eat Fried Worms,lukebenward hallieeisenberg adamhicks austinrogers bobdolman C h i l d r e n   D r a m a
685,It's My Party,margaretcho brucedavison leegrant devongummersall randalkleiser D r a m a
85367,Just Go with It,adamsandler jenniferaniston nicolekidman nickswardson dennisdugan C o m e d y   R o m a n c e
63436,Saw V,tobinbell costasmandylor scottpatterson betsyrussell davidhackl C r i m e   H o r r o r   T h r i l l e r
6329,Manic,josephgordon-levitt maggiebaird doncheadle blayneweaver jordanmelamed D r a m a
8895,AKA,matthewleitch dianaquick georgeasprey lindseycoulson duncanroy D r a m a
6713,Millennium Actress,miyokoshôji mamikoyama fumikoorikasa shôzôîzuka satoshikon A n i m a t i o n   D r a m a   R o m a n c e
68945,Neon Genesis Evangelion: Death & Rebirth,"megumiogata megumihayashibara yûkomiyamura kotonomitsuishi hideakianno,masayuki,kazuyatsurumaki A c t i o n   A n i m a t i o n   M y s t e r y   S c i - F i"
72171,Black Dynamite,phyllisapplegate obbababatundé williambassett troylindseybrown scottsanders A c t i o n   C o m e d y
27702,Sniper 2,tomberenger bokeemwoodbine erikamarozsán tamáspuskás craigr.baxley A c t i o n   A d v e n t u r e   W a r
127114,The End of the Tour,annachlumsky jesseeisenberg joancusack jasonsegel jamesponsoldt D r a m a
46850,Wordplay,willshortz merlreagle tylerhinman trippayne patrickcreadon D o c u m e n t a r y
90630,Miss Representation,"patmitchell jacksonkatz jimsteyer marissamayer jennifersiebelnewsom,kimberleeacquaro D o c u m e n t a r y"
7369,Scooby-Doo 2: Monsters Unleashed,freddieprinzejr. sarahmichellegellar matthewlillard lindacardellini rajagosnell A c t i o n   A d v e n t u r e   C h i l d r e n   C o m e d y   M y s t e r y
6776,Lagaan: Once Upon a Time in India,aamirkhan gracysingh rachelshelley paulblackthorne ashutoshgowariker C o m e d y   D r a m a   M u s i c a l   R o m a n c e
95816,Being Flynn,robertdeniro pauldano juliannemoore oliviathirlby paulweitz C o m e d y   D r a m a
6379,Wrong Turn,desmondharrington elizadushku emmanuellechriqui jeremysisto robschmidt H o r r o r   T h r i l l e r
61289,Sukiyaki Western Django,hideakiitô masanobuandô kôichisatô kaorimomoi takashimiike A c t i o n   W e s t e r n
5879,Eight Crazy Nights,adamsandler jackiesandler austinstout kevinnealon sethkearsley A n i m a t i o n   C o m e d y   M u s i c a l
1112,Palookaville,williamforsythe vincentgallo adamtrese garethwilliams alantaylor A c t i o n   C o m e d y   D r a m a
6705,Party Monster,"sethgreen macaulayculkin dianascarwid dillonwoolley fentonbailey,randybarbato C o m e d y   C r i m e   D r a m a   T h r i l l e r"
26163,Don't Look Back,sophiemarceau monicabellucci andreadistefano thierryneuvic marinadevan D o c u m e n t a r y   M u s i c a l
4254,Crocodile Dundee in Los Angeles,paulhogan lindakozlowski jereburns jonathanbanks simonwincer C o m e d y   D r a m a
5255,Sorority Boys,barrywatson michaelrosenbaum harlandwilliams melissasagemiller wallacewolodarsky C o m e d y
43919,Date Movie,"alysonhannigan adamcampbell sophiemonk eddiegriffin aaronseltzer,jasonfriedberg(co-director) C o m e d y   R o m a n c e"
76077,Hot Tub Time Machine,johncusack clarkduke craigrobinson robcorddry stevepink C o m e d y   S c i - F i
44849,Renaissance,danielcraig romolagarai ianholm kevorkmalikyan christianvolckman A c t i o n   A n i m a t i o n   F i l m - N o i r   S c i - F i   T h r i l l e r
